frame,strain,radius_A,n_atoms,n_omega,E_omega_cumulative_center_mean,E_omega_cumulative_center_std,E_omega_cumulative_pooled_mean,E_omega_shell_center_mean,E_omega_shell_center_std,E_omega_shell_pooled_mean,omega_mean_cumulative_neighbor_count,omega_mean_shell_neighbor_count,E_random_cumulative_center_mean,E_random_cumulative_pooled_mean,E_random_shell_center_mean,E_random_shell_pooled_mean,random_mean_cumulative_neighbor_count,random_mean_shell_neighbor_count,DeltaE_cumulative_vs_random,DeltaE_shell_vs_random
35,,2.0,432000,19750,0.02180674632911413,0.1176866733700864,0.02180674632911413,0.02180674632911413,0.1176866733700864,0.02180674632911413,1.0,1.0,0.006886316151898927,0.006886316151898927,0.006886316151898927,0.006886316151898927,1.0,1.0,0.014920430177215203,0.014920430177215203
35,,2.5,432000,19750,0.021664205063291364,0.11649984881116274,0.02518985663796132,0.22191639053254456,0.15014999892805864,0.22228846607669633,1.0171645569620253,0.017164556962025318,0.00685962385654028,0.007846080995726033,0.17890843015665633,0.1801380229943657,1.005559493670886,0.005559493670886075,0.014804581206751084,0.04300796037588822
35,,3.0,432000,19750,0.01977615916125106,0.0377918504048709,0.019452578684494307,0.019786504262699574,0.039274971354489055,0.018673252035269188,8.505367088607596,7.48820253164557,0.00800141471418936,0.007846555241782856,0.008465614516172743,0.007846614308780888,8.40252151898734,7.396962025316455,0.011774744447061699,0.01132088974652683
35,,3.5,432000,19750,0.014205619523388134,0.03006249341957237,0.014443991406091185,0.0004370696174381165,0.0541147351994531,0.005342045198840465,13.185670886075949,4.680303797468355,0.00494017805524115,0.004765942251260269,0.0005743512614824705,-6.778891035828278e-05,13.757736708860758,5.355215189873418,0.009265441468146984,-0.00013728164404435404
35,,4.0,432000,19750,0.017869743799220943,0.027073407855899807,0.017922730561308314,0.040507811800323486,0.08187741674137998,0.04238663417137005,15.060658227848101,1.8749873417721519,0.0058309051727365255,0.005834647037386337,0.016601714791183823,0.01780335882029923,14.986172151898733,1.2284354430379747,0.012038838626484418,0.023906097009139662
35,,4.5,432000,19750,0.019648501605157274,0.02530962618117275,0.019777307590200355,0.02760235004095241,0.06704603937280686,0.028911180064575125,18.118632911392407,3.057974683544304,0.0064442565839808365,0.006778622175899189,0.009274780569565407,0.011963566836947794,17.714521518987343,2.728349367088607,0.013204245021176437,0.018327569471387
35,,5.0,432000,19750,0.019510080329704856,0.022541458484112067,0.019684163817827758,0.019577638671662678,0.0391915070676287,0.019490930314801036,26.852303797468355,8.733670886075949,0.007832494603203411,0.007886461311810146,0.010856785028638037,0.010049874443385318,26.785918987341766,9.07139746835443,0.011677585726501445,0.008720853643024641
35,,5.5,432000,19750,0.01744225164781822,0.01992743344600605,0.017463455152402548,0.01386763518440453,0.0293409004488449,0.013611477875209093,42.332962025316455,15.480658227848101,0.007343087687266707,0.007353072359964652,0.006556932502522818,0.006441494731974544,42.45996962025317,15.674050632911394,0.010099163960551515,0.007310702681881711
35,,6.0,432000,19750,0.01757213227322541,0.018038661314623727,0.017341962930514324,0.01769976195193248,0.02970322027755651,0.016977983860853793,56.463240506329115,14.130278481012658,0.007182301064594189,0.0069482538685696855,0.006506707428170428,0.005809453758135957,57.55176202531645,15.091792405063291,0.010389831208631219,0.01119305452376205
35,,6.5,432000,19750,0.018407708130450957,0.01743024019875863,0.01851814329721137,0.029177414648765703,0.050235753558035966,0.030068535700447627,62.21291139240506,5.74967088607595,0.007477313515431415,0.007595658590589889,0.011325323688126521,0.01628662259167824,61.83888607594937,4.287124050632912,0.010930394615019542,0.01785209096063918
35,,7.0,432000,19750,0.018407094131600764,0.016927663395284138,0.01865775419876234,0.019018902903823416,0.0326268541687361,0.019404553789491737,73.8433417721519,11.630430379746835,0.0076666533080774115,0.007973203386159857,0.008996376528657079,0.010209039407126374,72.28030379746835,10.441417721518986,0.010740440823523352,0.010022526375166338
35,,7.5,432000,19750,0.017012024388426247,0.016207331487623888,0.01687911239986037,0.013162898757079626,0.022542427511453862,0.012211813817747462,101.984,28.1406582278481,0.007297663299572732,0.0070834771384199096,0.006128650354957258,0.0050316235806024566,103.62212151898731,31.341817721518982,0.009714361088853514,0.007034248402122367
35,,8.0,432000,19750,0.01607555129168485,0.015576237757232153,0.016091083214920917,0.011910657216604725,0.02412020366817479,0.012453053977859008,124.0746329113924,22.090632911392404,0.007210691245317221,0.0072567934298083114,0.007020579432969581,0.008155842666410836,123.59756455696204,19.97544303797468,0.008864860046367629,0.004890077783635144
35,,8.5,432000,19750,0.01580268365356841,0.015012923976076068,0.015747254656472365,0.014353627171687158,0.022901755016622727,0.014032112621580717,148.9474430379747,24.87281012658228,0.007257984612309901,0.007207972916727931,0.007383794926565627,0.0069814235960002375,150.24371645569622,26.64615189873418,0.008544699041258508,0.006969832245121531
35,,9.0,432000,19750,0.01556384845412657,0.014798138314166234,0.015577667179208683,0.013653776322001376,0.025765404644966076,0.01428354864901344,168.46622784810125,19.518784810126583,0.007293243386988518,0.007290966940386741,0.007671853034770586,0.007988079509474945,168.1314329113924,17.8877164556962,0.008270605067138052,0.0059819232872307905
35,,9.5,432000,19750,0.015472027531157756,0.014456005656334658,0.015604537263994045,0.015168033372696278,0.02308110067924072,0.015783050295816795,193.8240506329114,25.357822784810125,0.007475706395972588,0.007627087080314017,0.009042458664311092,0.010014103408577592,191.80554430379746,23.674111392405063,0.007996321135185168,0.0061255747083851855
35,,10.0,432000,19750,0.014533186003731756,0.013986034939046108,0.014453358041436984,0.010513778677292352,0.01811159481867014,0.009738499170812789,241.1481012658228,47.324050632911394,0.007206164712232707,0.00710517628140703,0.0059530214779436865,0.005144794756256626,242.86969620253166,51.06415189873418,0.007327021291499049,0.0045607571993486655
